hotel_id,position,value
89fc9b3f5d,1,8.866343812882302
1a68620a83,1,1.2061876089395982
d2f954e811,1,4.551732006603671
0006d8e5e3,1,1.3201750644516108
b34fea0e99,1,1.4060184895257202
cf32ba2f2d,1,2.0238727877348577
f6bb8f2c5a,1,-0.1555297951723701
b825942054,1,0.23920254435280225
6f00c4e531,1,-0.2904316507259302
b747bc78ba,1,-0.8239826265639333
14fc90f47e,1,0.26574930447989265
98cd392ff8,1,1.051860031674403
45567c55e7,1,3.5115563007781416
82f0140a61,1,0.5718657115151605
ada430148f,1,0.19102721861318306
a468ac4afd,1,2.6962251782856566
89fc9b3f5d,2,1.8207600185717323
1a68620a83,2,1.2061873387968531
d2f954e811,2,4.551731736460924
0006d8e5e3,2,1.3201747943088646
b34fea0e99,2,0.9951455180574518
cf32ba2f2d,2,2.0238725175921117
f6bb8f2c5a,2,-0.1555300653151157
b825942054,2,0.23920227421005644
6f00c4e531,2,-0.29043192086867564
b747bc78ba,2,-0.8239831668494247
14fc90f47e,2,0.2657490343371472
98cd392ff8,2,0.575975744290391
45567c55e7,2,0.5270154782818569
82f0140a61,2,-0.6748258840104643
ada430148f,2,0.10396388292824088
a468ac4afd,2,0.3416329312143809
89fc9b3f5d,3,1.8207597484289877
1a68620a83,3,1.2061870686541074
d2f954e811,3,2.325132611711566
0006d8e5e3,3,1.3201745241661191
b34fea0e99,3,0.9951452479147064
cf32ba2f2d,3,2.023872247449366
f6bb8f2c5a,3,-0.15553033545786127
b825942054,3,0.23920200406731096
6f00c4e531,3,-0.2904321910114214
b747bc78ba,3,-0.8239837071349159
14fc90f47e,3,0.2657487641944014
98cd392ff8,3,0.5759754741476453
45567c55e7,3,0.5270152081391113
82f0140a61,3,-0.6748261541532099
ada430148f,3,0.10396361278549524
a468ac4afd,3,0.34163266107163537
89fc9b3f5d,4,-0.8239842474204072
1a68620a83,4,1.0688070370118543
d2f954e811,4,1.8436346203000264
0006d8e5e3,4,1.320174254023373
b34fea0e99,4,-0.03254281503729151
cf32ba2f2d,4,2.0238719773066216
f6bb8f2c5a,4,-0.15553060560060708
b825942054,4,-0.5583789543920413
6f00c4e531,4,-0.29043246115416715
b747bc78ba,4,-0.8239842474204072
14fc90f47e,4,0.2657484940516561
98cd392ff8,4,0.5759752040048994
45567c55e7,4,0.5270149379963658
82f0140a61,4,-0.6748264242959556
ada430148f,4,0.10396334264274977
a468ac4afd,4,0.3416323909288899
89fc9b3f5d,5,-0.8239847877058987
1a68620a83,5,1.0688067668691086
d2f954e811,5,1.8436343501572807
0006d8e5e3,5,1.320173983880628
b34fea0e99,5,-0.03254308518003715
cf32ba2f2d,5,0.06984898463449786
f6bb8f2c5a,5,-0.15553087574335264
b825942054,5,-0.5583792245347869
6f00c4e531,5,-0.2904327312969127
b747bc78ba,5,-0.8239847877058987
14fc90f47e,5,0.2657482239089103
98cd392ff8,5,0.5759749338621538
45567c55e7,5,0.5270146678536202
82f0140a61,5,-0.6748266944387012
ada430148f,5,0.10396307250000396
a468ac4afd,5,0.3416321207861441
89fc9b3f5d,6,-0.8239853279913899
1a68620a83,6,1.0688064967263629
d2f954e811,6,1.2156592809492397
0006d8e5e3,6,0.7857810487443843
b34fea0e99,6,-0.3958256601901453
cf32ba2f2d,6,0.06984871449175221
f6bb8f2c5a,6,-0.1555311458860983
b825942054,6,-0.5583794946775326
6f00c4e531,6,-0.29043300143965844
b747bc78ba,6,-0.8239853279913899
14fc90f47e,6,-0.023571269098392474
98cd392ff8,6,0.5759746637194084
45567c55e7,6,0.5270143977108748
82f0140a61,6,-0.6748269645814471
ada430148f,6,0.10396280235725833
a468ac4afd,6,0.3416318506433985
89fc9b3f5d,7,-0.8239858682768813
1a68620a83,7,1.0688062265836171
d2f954e811,7,-0.5393387155727467
0006d8e5e3,7,0.7857807786016386
b34fea0e99,7,-0.5562882008206032
cf32ba2f2d,7,0.06984844434900657
f6bb8f2c5a,7,-0.15553141602884402
b825942054,7,-0.5583797648202783
6f00c4e531,7,-0.2904332715824041
b747bc78ba,7,-0.8239858682768813
14fc90f47e,7,-0.29299778799403603
98cd392ff8,7,0.12606831849437947
45567c55e7,7,0.5270141275681286
82f0140a61,7,-0.6748272347241926
ada430148f,7,0.1039625322145125
a468ac4afd,7,0.3416315805006527
89fc9b3f5d,8,-0.8239864085623726
1a68620a83,8,-0.5117676443912433
d2f954e811,8,-0.5393389857154923
0006d8e5e3,8,-0.2636334471340382
b34fea0e99,8,-0.5631370082869785
cf32ba2f2d,8,0.06984817420626076
f6bb8f2c5a,8,-0.15553168617158966
b825942054,8,-0.5583800349630239
6f00c4e531,8,-0.29043354172514985
b747bc78ba,8,-0.8239864085623726
14fc90f47e,8,-0.5331069033317393
98cd392ff8,8,0.12606804835163365
45567c55e7,8,0.5270138574253834
82f0140a61,8,-0.6748275048669382
ada430148f,8,0.10396226207176668
a468ac4afd,8,0.34163131035790695
89fc9b3f5d,9,-0.8239869488478638
1a68620a83,9,-0.511767914533989
d2f954e811,9,-0.5393392558582379
0006d8e5e3,9,-0.6066580095431374
b34fea0e99,9,-0.5631372784297242
cf32ba2f2d,9,-0.21177142391305065
f6bb8f2c5a,9,-0.15553195631433528
b825942054,9,-0.5583803051057695
6f00c4e531,9,-0.29043381186789546
b747bc78ba,9,-0.8239869488478638
14fc90f47e,9,-0.533107173474485
98cd392ff8,9,0.12606777820888818
45567c55e7,9,0.17911951278317098
82f0140a61,9,-0.6748277750096838
ada430148f,9,0.1039619919290214
a468ac4afd,9,0.3416310402151614
89fc9b3f5d,10,-0.8239874891333552
1a68620a83,10,-0.5117681846767348
d2f954e811,10,-0.5393395260009837
0006d8e5e3,10,-0.6066582796858829
b34fea0e99,10,-0.5631375485724698
cf32ba2f2d,10,-0.2117716940557962
f6bb8f2c5a,10,-0.15553222645708084
b825942054,10,-0.5583805752485153
6f00c4e531,10,-0.29043408201064097
b747bc78ba,10,-0.8239874891333552
14fc90f47e,10,-0.5331074436172306
98cd392ff8,10,0.12606750806614234
45567c55e7,10,0.17911924264042553
82f0140a61,10,-0.6748280451524294
ada430148f,10,0.10396172178627558
a468ac4afd,10,0.3416307700724157
89fc9b3f5d,11,-0.8239880294188465
1a68620a83,11,-0.5117684548194803
d2f954e811,11,-0.6073542403372336
0006d8e5e3,11,-0.6066585498286287
b34fea0e99,11,-0.5631378187152154
cf32ba2f2d,11,-0.21177196419854194
f6bb8f2c5a,11,-0.15553249659982654
b825942054,11,-0.5583808453912609
6f00c4e531,11,-0.29043435215338664
b747bc78ba,11,-0.8239880294188465
14fc90f47e,11,-0.5331077137599763
98cd392ff8,11,0.12606723792339672
45567c55e7,11,0.17911897249767988
82f0140a61,11,-0.6748283152951752
ada430148f,11,0.10396145164353013
a468ac4afd,11,-0.010447912808647266
89fc9b3f5d,12,-0.8239885697043378
1a68620a83,12,-0.511768724962226
d2f954e811,12,-0.6073545104799793
0006d8e5e3,12,-0.6066588199713743
b34fea0e99,12,-0.5631380888579611
cf32ba2f2d,12,-0.21177223434128747
f6bb8f2c5a,12,-0.1555327667425723
b825942054,12,-0.5906371588934648
6f00c4e531,12,-0.2904346222961325
b747bc78ba,12,-0.8239885697043378
14fc90f47e,12,-0.5331079839027218
98cd392ff8,12,0.12606696778065107
45567c55e7,12,0.17911870235493424
82f0140a61,12,-0.6748285854379209
ada430148f,12,-0.31331415683096137
a468ac4afd,12,-0.010448182951392906
89fc9b3f5d,13,-0.8239891099898291
1a68620a83,13,-0.5117689951049716
d2f954e811,13,-0.6073547806227249
0006d8e5e3,13,-0.6066590901141199
b34fea0e99,13,-0.5631383590007067
cf32ba2f2d,13,-0.2117725044840332
f6bb8f2c5a,13,-0.2372766648928301
b825942054,13,-0.5906374290362104
6f00c4e531,13,-0.29043489243887805
b747bc78ba,13,-0.8239891099898291
14fc90f47e,13,-0.5331082540454676
98cd392ff8,13,0.12606669763790562
45567c55e7,13,0.17911843221218846
82f0140a61,13,-0.6748288555806665
ada430148f,13,-0.3133144269737071
a468ac4afd,13,-0.010448453094138362
89fc9b3f5d,14,-0.8239896502753205
1a68620a83,14,-0.5117692652477174
d2f954e811,14,-0.6073550507654706
0006d8e5e3,14,-0.6066593602568656
b34fea0e99,14,-0.5631386291434524
cf32ba2f2d,14,-0.21177277462677893
f6bb8f2c5a,14,-0.2372769350355757
b825942054,14,-0.590637699178956
6f00c4e531,14,-0.2904351625816237
b747bc78ba,14,-0.8239896502753205
14fc90f47e,14,-0.5331085241882132
98cd392ff8,14,0.12606642749515962
45567c55e7,14,0.17911816206944278
82f0140a61,14,-0.6748291257234121
ada430148f,14,-0.31331469711645266
a468ac4afd,14,-0.010448723236884184
89fc9b3f5d,15,-0.8239901905608117
1a68620a83,15,-0.8239901905608117
d2f954e811,15,-0.6073553209082163
0006d8e5e3,15,-0.6066596303996112
b34fea0e99,15,-0.563138899286198
cf32ba2f2d,15,-0.2117730447695245
f6bb8f2c5a,15,-0.2372772051783213
b825942054,15,-0.5941569513808572
6f00c4e531,15,-0.2904354327243692
b747bc78ba,15,-0.8239901905608117
14fc90f47e,15,-0.5331087943309589
98cd392ff8,15,0.12606615735241394
45567c55e7,15,0.17911789192669753
82f0140a61,15,-0.6748293958661578
ada430148f,15,-0.3133149672591983
a468ac4afd,15,-0.010448993379629824
89fc9b3f5d,16,-0.8239907308463029
1a68620a83,16,-0.8239907308463029
d2f954e811,16,-0.6073555910509618
0006d8e5e3,16,-0.6066599005423571
b34fea0e99,16,-0.5631391694289436
cf32ba2f2d,16,-0.21177331491227006
f6bb8f2c5a,16,-0.23727747532106705
b825942054,16,-0.5941572215236028
6f00c4e531,16,-0.2904357028671149
b747bc78ba,16,-0.8239907308463029
14fc90f47e,16,-0.7590519725706154
98cd392ff8,16,0.12606588720966833
45567c55e7,16,0.17911762178395169
82f0140a61,16,-0.6748296660089034
ada430148f,16,-0.6300656893542881
a468ac4afd,16,-0.010449263522375372
