hotel_id1,hotel_id2,value
ed4b939765,7c7527c896,0.10703115741950613
8d634bc293,7c7527c896,-0.7323448157692233
8d634bc293,ed4b939765,-1.0424308317637647
f6bb8f2c5a,7c7527c896,-0.5019693238472804
f6bb8f2c5a,ed4b939765,0.05177727141463697
f6bb8f2c5a,8d634bc293,-0.8642898878136386
b825942054,7c7527c896,0.6755725090433835
b825942054,ed4b939765,0.07381843905592371
b825942054,8d634bc293,-0.3359057320293664
b825942054,f6bb8f2c5a,-0.3811958025251611
cf32ba2f2d,8d634bc293,-0.9059567526697698
cf32ba2f2d,f6bb8f2c5a,-0.036387399150510286
cf32ba2f2d,7c7527c896,0.9518419390677316
cf32ba2f2d,b825942054,1.5107214089858392
cf32ba2f2d,ed4b939765,0.9772043785453768
95cc0194e4,ed4b939765,-0.6321027930718641
95cc0194e4,8d634bc293,-0.7809561581013762
95cc0194e4,7c7527c896,0.9207427573272858
95cc0194e4,cf32ba2f2d,-0.40686017580611145
95cc0194e4,f6bb8f2c5a,-0.8102437370219903
95cc0194e4,b825942054,-0.010421092066254644
1a68620a83,8d634bc293,-0.7069823762915781
1a68620a83,f6bb8f2c5a,-0.7839754961344292
1a68620a83,b825942054,0.13390326591367796
1a68620a83,cf32ba2f2d,0.32080029015965783
1a68620a83,95cc0194e4,0.17406046175328296
1a68620a83,7c7527c896,1.1613839985616088
1a68620a83,ed4b939765,-0.3048065502889207
b34fea0e99,8d634bc293,-0.79484511305342
b34fea0e99,7c7527c896,1.1432679703632909
b34fea0e99,1a68620a83,0.12303364899468745
b34fea0e99,ed4b939765,1.0744270632096826
b34fea0e99,f6bb8f2c5a,0.9261775657867812
b34fea0e99,b825942054,0.6094490061195232
b34fea0e99,cf32ba2f2d,2.108852273333636
b34fea0e99,95cc0194e4,-0.1336100838148164
ada430148f,b34fea0e99,3.752277964724375
ada430148f,95cc0194e4,-0.6212331761528734
ada430148f,ed4b939765,0.30177846055142404
ada430148f,b825942054,0.02067808967419124
ada430148f,cf32ba2f2d,0.711502631636714
ada430148f,1a68620a83,-0.428599409644093
ada430148f,f6bb8f2c5a,1.1819154971863692
ada430148f,8d634bc293,-0.6849412086502914
ada430148f,7c7527c896,0.02188582488741244
45567c55e7,b825942054,-0.6619942395990888
45567c55e7,f6bb8f2c5a,-0.6043248831677767
45567c55e7,ed4b939765,-0.8177920821046226
45567c55e7,cf32ba2f2d,-0.7489511749510147
45567c55e7,b34fea0e99,-0.305108484092226
45567c55e7,ada430148f,-0.5225008224720408
45567c55e7,1a68620a83,-0.8087340680054638
45567c55e7,95cc0194e4,-0.7803522904947658
45567c55e7,8d634bc293,-0.9104857597193492
45567c55e7,7c7527c896,-0.6429724099908549
d2f954e811,ed4b939765,0.9125905446380428
d2f954e811,45567c55e7,-0.48626876607540503
d2f954e811,95cc0194e4,-0.5593367464752873
d2f954e811,b34fea0e99,2.628782282625359
d2f954e811,ada430148f,1.614586637322861
d2f954e811,7c7527c896,0.9630134897900277
d2f954e811,cf32ba2f2d,1.149910514036007
d2f954e811,f6bb8f2c5a,1.2253939648623322
d2f954e811,1a68620a83,-0.0140442977059181
d2f954e811,8d634bc293,-1.0363921556976587
d2f954e811,b825942054,-0.3485869517681888
14fc90f47e,ed4b939765,-0.4657372674506448
14fc90f47e,8d634bc293,-0.5723199000174151
14fc90f47e,d2f954e811,-0.4506405772853798
14fc90f47e,b34fea0e99,-0.21211287267419404
14fc90f47e,95cc0194e4,-0.8899542610945891
