hotel_id,position,value
4a9addc0be,1,2.029873763506029
8a66a55c11,1,6.220664298912723
c99c9d73da,1,0.4998567622905105
fd8f7c3cc9,1,0.9044715750301228
951e7bef02,1,-0.07639869014049247
4b88cdcb8a,1,0.09750110431659838
fbaa97f2a0,1,0.776119783919369
2bf3bbef0b,1,7.54908585537932
44497f9e48,1,0.07329624691920067
72625a30be,1,5.988405135913327
bb37189b14,1,0.4914341634199671
ffd85456dc,1,0.9776212056958145
429e69c005,1,0.44769002152901416
644338a87c,1,-0.03148313294107825
5ddb869da3,1,-0.3170277842310803
c24822910d,1,-0.5659895491229342
f0fedae6c2,1,-0.5977669589732562
94be44ae3a,1,2.0839633842508483
8a5bf6b1fc,1,1.8001407318636051
32bd756dcc,1,-0.5977669589732562
eaabb03d33,1,3.3824374199267413
755f82fac7,1,2.244642500748844
19d1d4dd21,1,3.4870762746943123
487fde943f,1,-0.5977669589732562
4a9addc0be,2,2.029873541560056
8a66a55c11,2,2.3056866209960027
c99c9d73da,2,-0.12568434357010014
fd8f7c3cc9,2,0.9044713530841504
951e7bef02,2,-0.07639891208646528
4b88cdcb8a,2,-0.5044168334690068
fbaa97f2a0,2,0.7761195619733959
2bf3bbef0b,2,2.270199253261441
44497f9e48,2,0.07329602497322778
72625a30be,2,5.988404913967353
bb37189b14,2,-0.4043177437500303
ffd85456dc,2,0.9776209837498412
429e69c005,2,-0.24679368469280374
644338a87c,2,-0.031483354887051035
5ddb869da3,2,-0.3170280061770532
c24822910d,2,-0.5659897710689071
f0fedae6c2,2,-0.5977674028652018
94be44ae3a,2,0.17039066091076904
8a5bf6b1fc,2,0.5051855830033877
32bd756dcc,2,-0.5977674028652018
eaabb03d33,2,0.060235385596772675
755f82fac7,2,2.2446422788028713
19d1d4dd21,2,3.4870760527483395
487fde943f,2,-0.5977674028652018
4a9addc0be,3,2.0298733196140835
8a66a55c11,3,2.3056863990500305
c99c9d73da,3,-0.12568456551607293
fd8f7c3cc9,3,-0.05119981663126898
951e7bef02,3,-0.07639913403243816
4b88cdcb8a,3,-0.5044170554149796
fbaa97f2a0,3,0.7761193400274229
2bf3bbef0b,3,0.7923974191992352
44497f9e48,3,0.07329580302725489
72625a30be,3,5.98840469202138
bb37189b14,3,-0.4043179656960032
