hotel_id1,hotel_id2,value
5a18d4d461,0c2f9dca45,-0.6674801946276627
d91db6f9c9,0c2f9dca45,-0.13690161326595987
80bdccbfe5,0c2f9dca45,-0.26831120604269443
d16ec86d72,0c2f9dca45,-0.5480682553267847
368a8a42bf,0c2f9dca45,-0.40437871134534975
81ecc4c0f1,0c2f9dca45,-0.7688250792825451
1868d5eb9a,0c2f9dca45,-0.7129301289714958
947d411081,0c2f9dca45,-0.16075577135325106
3854389e62,0c2f9dca45,-0.51475712332323
7c136ab3f9,0c2f9dca45,-0.3856059123772448
fee6c0a8f3,0c2f9dca45,-0.734102458634772
1b8d531c88,0c2f9dca45,-0.7005090289023737
7405978021,0c2f9dca45,-0.6362862955904357
a16d699864,0c2f9dca45,-0.6942984788678126
1f02e18112,0c2f9dca45,-0.667197896898819
a9113ac6e1,0c2f9dca45,-0.8135692693042689
7fced5b857,0c2f9dca45,-0.3865939544281978
2a73208bae,0c2f9dca45,-0.2862371118242683
e20efb4325,0c2f9dca45,-0.8419401910530591
31050f5d4a,0c2f9dca45,-0.19745447610292996
0d26626dae,0c2f9dca45,-0.7051669414282945
c13a98264a,0c2f9dca45,-0.4722713151322557
bdba2530bd,0c2f9dca45,-0.4849747129302213
a16d699864,1f02e18112,-0.7744710338594187
d16ec86d72,1f02e18112,-0.023276777406377357
81ecc4c0f1,1f02e18112,-0.7359373938722559
1b8d531c88,1f02e18112,-0.33253393935463244
7405978021,1f02e18112,0.3329829563943512
e20efb4325,1f02e18112,-0.8180860329657678
c13a98264a,1f02e18112,-0.16329645091284425
368a8a42bf,1f02e18112,-0.25066759798996424
3854389e62,1f02e18112,-0.17204768050699834
7fced5b857,1f02e18112,-0.6481428002018704
fee6c0a8f3,1f02e18112,0.21667629211075376
7c136ab3f9,1f02e18112,0.13608029052588194
a9113ac6e1,1f02e18112,-0.5847669600764634
5a18d4d461,1f02e18112,0.2559156764200255
80bdccbfe5,1f02e18112,-0.110930222212341
1868d5eb9a,1f02e18112,0.5351081302464284
2a73208bae,1f02e18112,-0.6614107934575235
0d26626dae,1f02e18112,0.3363705291404753
d91db6f9c9,1f02e18112,-0.7846337520977912
31050f5d4a,1f02e18112,0.003682655698194458
947d411081,1f02e18112,-0.24248096385349746
bdba2530bd,1f02e18112,-0.7918323441833053
a16d699864,d91db6f9c9,-0.5528673167171273
31050f5d4a,d91db6f9c9,-0.2732514162974589
a9113ac6e1,d91db6f9c9,-0.7854806452843224
fee6c0a8f3,d91db6f9c9,-0.7703777167911853
e20efb4325,d91db6f9c9,-0.8049591885745365
1b8d531c88,d91db6f9c9,-0.6535064570499004
0d26626dae,d91db6f9c9,-0.7444063257375665
81ecc4c0f1,d91db6f9c9,-0.6192072829953927
7fced5b857,d91db6f9c9,0.17009716685154574
1868d5eb9a,d91db6f9c9,-0.7878801759794937
d16ec86d72,d91db6f9c9,-0.6327575739798896
7405978021,d91db6f9c9,-0.7084133653099968
947d411081,d91db6f9c9,0.27934638791405136
368a8a42bf,d91db6f9c9,-0.17105963845604552
c13a98264a,d91db6f9c9,-0.3388856382536153
bdba2530bd,d91db6f9c9,-0.34622537920355106
2a73208bae,d91db6f9c9,-0.1943492010856494
3854389e62,d91db6f9c9,-0.4145414295837225
7c136ab3f9,d91db6f9c9,-0.39195761127622775
80bdccbfe5,d91db6f9c9,-0.2189091034950498
5a18d4d461,d91db6f9c9,-0.7048846436994508
2a73208bae,81ecc4c0f1,-0.7064372812080909
7405978021,81ecc4c0f1,-0.5973292090100074
0d26626dae,81ecc4c0f1,-0.6608461979998361
1868d5eb9a,81ecc4c0f1,-0.6577409229825556
1b8d531c88,81ecc4c0f1,-0.5579486758363136
7c136ab3f9,81ecc4c0f1,-0.3477780167121913
7fced5b857,81ecc4c0f1,-0.5864607464495256
c13a98264a,81ecc4c0f1,-0.6120086909098791
d16ec86d72,81ecc4c0f1,-0.6553413922873843
5a18d4d461,81ecc4c0f1,-0.6053746942820524
fee6c0a8f3,81ecc4c0f1,-0.686817589053455
80bdccbfe5,81ecc4c0f1,-0.5122164437636368
bdba2530bd,81ecc4c0f1,-0.742994837093348
947d411081,81ecc4c0f1,-0.25433746846493205
368a8a42bf,81ecc4c0f1,-0.47015408216592797
e20efb4325,81ecc4c0f1,0.028666004700860687
31050f5d4a,81ecc4c0f1,-0.5713578179563886
a9113ac6e1,81ecc4c0f1,0.3825262078064176
3854389e62,81ecc4c0f1,-0.3525770781025339
a16d699864,81ecc4c0f1,0.8844515696904867
80bdccbfe5,7fced5b857,-0.20479421705286568
1b8d531c88,7fced5b857,-0.5531496144459711
fee6c0a8f3,7fced5b857,-0.6986740936648898
368a8a42bf,7fced5b857,-0.05545871849455712
