hotel_id,position,value
4a9addc0be,1,0.98138441606863
8a66a55c11,1,3.9500524010893763
c99c9d73da,1,-0.10244748859733893
fd8f7c3cc9,1,0.18417314555198466
951e7bef02,1,-0.5106547464815722
4b88cdcb8a,1,-0.3874677849656455
fbaa97f2a0,1,0.09325143284138072
2bf3bbef0b,1,4.891078327337704
4a9addc0be,2,0.9813842588467651
8a66a55c11,2,1.1767644506873527
c99c9d73da,2,-0.54556766809413
fd8f7c3cc9,2,0.18417298833011947
951e7bef02,2,-0.5106549037034371
4b88cdcb8a,2,-0.8138538084180025
fbaa97f2a0,2,0.09325127561951538
2bf3bbef0b,2,1.1516259448192645
4a9addc0be,3,0.9813841016249002
8a66a55c11,3,1.1767642934654876
c99c9d73da,3,-0.5455678253159952
fd8f7c3cc9,3,-0.4928043938062482
951e7bef02,3,-0.5106550609253021
4b88cdcb8a,3,-0.8138539656398676
fbaa97f2a0,3,0.0932511183976504
2bf3bbef0b,3,0.10478216775139773
4a9addc0be,4,0.6769048669412122
8a66a55c11,4,1.1767641362436223
c99c9d73da,4,-0.5455679825378602
fd8f7c3cc9,4,-0.4928045510281133
951e7bef02,4,-0.5106552181471672
4b88cdcb8a,4,-0.8138541228617325
fbaa97f2a0,4,0.09325096117578544
2bf3bbef0b,4,0.10478201052953276
4a9addc0be,5,-0.5681493109320142
8a66a55c11,5,1.1767639790217577
c99c9d73da,5,-0.5455681397597252
fd8f7c3cc9,5,-0.4928047082499782
951e7bef02,5,-0.5106553753690323
4b88cdcb8a,5,-0.8138542800835976
fbaa97f2a0,5,0.09325080395392048
2bf3bbef0b,5,0.1047818533076676
4a9addc0be,6,-0.5681494681538792
8a66a55c11,6,1.1767638217998926
c99c9d73da,6,-0.5455682969815904
fd8f7c3cc9,6,-0.4928048654718434
951e7bef02,6,-0.5106555325908972
4b88cdcb8a,6,-0.8799826486641971
fbaa97f2a0,6,0.09325064673205552
2bf3bbef0b,6,0.10478169608580264
4a9addc0be,7,-0.5681496253757442
8a66a55c11,7,-0.2971701785983067
c99c9d73da,7,-0.5455684542034552
fd8f7c3cc9,7,-0.4928050226937084
951e7bef02,7,-0.5106556898127623
4b88cdcb8a,7,-0.879982963107927
fbaa97f2a0,7,0.09325048951019016
2bf3bbef0b,7,-0.3864909340737454
4a9addc0be,8,-0.5681497825976094
8a66a55c11,8,-0.29717033582017177
c99c9d73da,8,-0.5455686114253204
fd8f7c3cc9,8,-0.4928051799155734
951e7bef02,8,-0.6555226267705376
4b88cdcb8a,8,-0.8799832775516572
fbaa97f2a0,8,0.09325033228832523
2bf3bbef0b,8,-0.3864910912956105
