hotel_id1,hotel_id2,value
fd8f7c3cc9,951e7bef02,2.3031571320073514
c99c9d73da,951e7bef02,-0.013891176911986441
c99c9d73da,fd8f7c3cc9,0.04627498308805475
8a66a55c11,fd8f7c3cc9,-0.6501938993366653
8a66a55c11,951e7bef02,-0.516317681847396
8a66a55c11,c99c9d73da,-0.7658379471289524
4a9addc0be,fd8f7c3cc9,-0.2743507440117321
4a9addc0be,8a66a55c11,2.549291422916612
4a9addc0be,c99c9d73da,-0.23267721327577284
4a9addc0be,951e7bef02,0.2351081692353707
4b88cdcb8a,c99c9d73da,-0.4522446283408586
4b88cdcb8a,4a9addc0be,-0.425156833362485
4b88cdcb8a,8a66a55c11,-0.9393040188173832
4b88cdcb8a,951e7bef02,-0.21626826054848894
4b88cdcb8a,fd8f7c3cc9,-0.6475893036656678
