hotel_id1,hotel_id2,value
c681b9daad,574af43356,0.18925319653577816
4d4eb05439,574af43356,3.164142001628411
4d4eb05439,c681b9daad,0.7169635810676734
bf24fa5a68,4d4eb05439,-0.4719545382475888
bf24fa5a68,574af43356,-0.6160989164332279
bf24fa5a68,c681b9daad,-1.0052614374628277
9b00fe4bc5,bf24fa5a68,-0.6747940704292743
9b00fe4bc5,574af43356,0.16509263314670794
9b00fe4bc5,4d4eb05439,0.31906503711773226
9b00fe4bc5,c681b9daad,-0.9735933543765888
5c4a3b6f4f,4d4eb05439,0.3432256005068021
5c4a3b6f4f,bf24fa5a68,0.3301215661262896
5c4a3b6f4f,574af43356,-0.3368191836985521
5c4a3b6f4f,c681b9daad,-0.19226530443852194
5c4a3b6f4f,9b00fe4bc5,-0.9570768110428176
