hotel_id1,hotel_id2,value
1a68620a83,cf32ba2f2d,-0.872793032257266
b34fea0e99,1a68620a83,-0.9812107572670978
b34fea0e99,cf32ba2f2d,0.107435620427045
d2f954e811,b34fea0e99,0.3924666470941143
d2f954e811,cf32ba2f2d,-0.4182662034374217
d2f954e811,1a68620a83,-1.056358310174676
89fc9b3f5d,cf32ba2f2d,0.9966264887519556
89fc9b3f5d,d2f954e811,2.806457641816841
89fc9b3f5d,b34fea0e99,1.0373452068472508
89fc9b3f5d,1a68620a83,-0.430845970003448
0006d8e5e3,cf32ba2f2d,-0.5207250916528199
0006d8e5e3,89fc9b3f5d,0.4214332148448327
0006d8e5e3,1a68620a83,-1.072910634603658
0006d8e5e3,d2f954e811,-0.15707052394808652
0006d8e5e3,b34fea0e99,-0.25158429643757346
