hotel_id1,hotel_id2,value
d428f6eacd,05a35ae9cb,-1.0142017401934549
747ab677d8,05a35ae9cb,0.4728033640732072
747ab677d8,d428f6eacd,-0.15793385447665453
2e60a65c3c,d428f6eacd,-0.7081912498881067
2e60a65c3c,05a35ae9cb,-0.5030612820748579
2e60a65c3c,747ab677d8,0.12786309885439556
4df142ef4d,747ab677d8,1.0874446179953872
4df142ef4d,2e60a65c3c,-0.549664714543379
4df142ef4d,05a35ae9cb,0.017250132633930253
4df142ef4d,d428f6eacd,-0.5292640151896889
ff242211d7,4df142ef4d,-0.8979739025912402
ff242211d7,d428f6eacd,-0.36306382228990347
ff242211d7,747ab677d8,-0.290444819085943
ff242211d7,2e60a65c3c,-0.5416167322295379
ff242211d7,05a35ae9cb,-0.9307273189847791
00300c9542,747ab677d8,-0.7897940473028663
00300c9542,2e60a65c3c,-1.0155118768491966
00300c9542,d428f6eacd,-0.876637391340592
00300c9542,ff242211d7,-1.0402173109288946
00300c9542,05a35ae9cb,-0.9745233157624252
00300c9542,4df142ef4d,-0.2344832676478396
940971f1d0,ff242211d7,0.008453500802522624
940971f1d0,d428f6eacd,-0.3860847949550764
940971f1d0,2e60a65c3c,0.3187687258338789
940971f1d0,4df142ef4d,-0.15325479499186334
940971f1d0,747ab677d8,1.1847690552790453
940971f1d0,00300c9542,-0.8882414588628744
940971f1d0,05a35ae9cb,-0.045449264462272536
3c07861ecc,4df142ef4d,0.9579282514563652
3c07861ecc,940971f1d0,0.4003715232486385
3c07861ecc,747ab677d8,1.7954798992340006
3c07861ecc,05a35ae9cb,-0.13191828374121514
3c07861ecc,d428f6eacd,-0.5103606148711323
3c07861ecc,00300c9542,-0.6960256952276495
3c07861ecc,ff242211d7,-0.2571299155542293
3c07861ecc,2e60a65c3c,-0.06173239146934632
775edc6535,d428f6eacd,0.12037660367872967
775edc6535,ff242211d7,-0.6569087579347944
775edc6535,3c07861ecc,0.9150680665756772
775edc6535,4df142ef4d,1.1727906629979796
775edc6535,747ab677d8,0.8991592643273868
775edc6535,2e60a65c3c,-0.2552582917603127
775edc6535,940971f1d0,0.07901371783317471
775edc6535,05a35ae9cb,-0.6374438704780628
775edc6535,00300c9542,-0.2936265795356011
9df26a1901,ff242211d7,-0.7802487659538923
9df26a1901,940971f1d0,-0.05050264870584721
9df26a1901,d428f6eacd,-0.2348575924066229
9df26a1901,4df142ef4d,3.691809127230203
9df26a1901,05a35ae9cb,-0.3278772949642732
9df26a1901,3c07861ecc,1.7511224153181792
9df26a1901,00300c9542,0.1302962097864872
9df26a1901,2e60a65c3c,-0.38645911971385977
9df26a1901,775edc6535,3.1758024472474222
9df26a1901,747ab677d8,0.933784304514842
b413918d14,d428f6eacd,-0.9035887739729898
b413918d14,00300c9542,-0.6415614428246792
b413918d14,2e60a65c3c,-0.931288806122954
b413918d14,747ab677d8,-0.17215819531041995
b413918d14,4df142ef4d,3.082408419930988
b413918d14,05a35ae9cb,-0.7199824797897807
b413918d14,775edc6535,-0.22493798629886547
b413918d14,940971f1d0,-0.6894750119489418
b413918d14,ff242211d7,-1.0237470215424294
b413918d14,3c07861ecc,-0.08643782554904424
b413918d14,9df26a1901,1.2411049314759326
