hotel_id1,hotel_id2,value
5ddb869da3,32bd756dcc,-0.9694252921926378
644338a87c,32bd756dcc,-0.4869296642006478
644338a87c,5ddb869da3,-0.855397131731139
951e7bef02,5ddb869da3,-0.012483082829469387
951e7bef02,644338a87c,0.29427502727479904
951e7bef02,32bd756dcc,-0.5128654810899299
bb37189b14,5ddb869da3,-0.5812823773668293
bb37189b14,32bd756dcc,0.4543616211776093
bb37189b14,644338a87c,2.0905539314859434
bb37189b14,951e7bef02,0.4677766988789617
fd8f7c3cc9,951e7bef02,5.084352105171182
fd8f7c3cc9,bb37189b14,-0.1412678287624565
fd8f7c3cc9,32bd756dcc,-0.7766953425498689
fd8f7c3cc9,5ddb869da3,-0.3210298699605845
fd8f7c3cc9,644338a87c,-0.17704136929939734
94be44ae3a,fd8f7c3cc9,-0.026345329787533837
94be44ae3a,5ddb869da3,-0.21326207909305006
94be44ae3a,951e7bef02,0.5196483326575264
94be44ae3a,bb37189b14,-0.8138103908569451
94be44ae3a,32bd756dcc,-1.0074346790131377
94be44ae3a,644338a87c,-0.7561255567411279
c24822910d,fd8f7c3cc9,0.3841560478738628
c24822910d,951e7bef02,0.4127748803034153
c24822910d,bb37189b14,0.16593745059852344
c24822910d,94be44ae3a,-0.4726202479858715
c24822910d,644338a87c,0.5903010752179845
c24822910d,32bd756dcc,-0.4028618439388368
c24822910d,5ddb869da3,-0.5200201891973182
fbaa97f2a0,94be44ae3a,-0.7525482026874338
fbaa97f2a0,951e7bef02,0.6153425535938432
fbaa97f2a0,644338a87c,-0.5853069006772352
fbaa97f2a0,fd8f7c3cc9,0.9377515876830224
fbaa97f2a0,5ddb869da3,-0.6872614912075167
fbaa97f2a0,c24822910d,-0.2333846956450793
fbaa97f2a0,32bd756dcc,-0.6425445655363405
fbaa97f2a0,bb37189b14,-0.2642393743581909
72625a30be,951e7bef02,-0.587542746960794
72625a30be,c24822910d,-0.8835687949039799
72625a30be,644338a87c,-1.1201213317045011
72625a30be,94be44ae3a,-0.15334139869367416
72625a30be,32bd756dcc,-1.156342041498154
72625a30be,fd8f7c3cc9,-0.6984407226253108
72625a30be,bb37189b14,-1.101787392179319
72625a30be,5ddb869da3,-0.7842972199139692
72625a30be,fbaa97f2a0,-1.0190610796876434
8a5bf6b1fc,94be44ae3a,-0.1157791811298862
8a5bf6b1fc,fd8f7c3cc9,0.8501064133675176
8a5bf6b1fc,72625a30be,-0.7199048469474753
8a5bf6b1fc,bb37189b14,0.3300485678117395
8a5bf6b1fc,c24822910d,0.5755444897464963
8a5bf6b1fc,5ddb869da3,-0.092079210524163
8a5bf6b1fc,644338a87c,0.2745995799794809
8a5bf6b1fc,32bd756dcc,-0.6827897986403992
8a5bf6b1fc,951e7bef02,0.4923710079981094
8a5bf6b1fc,fbaa97f2a0,0.3711881394292213
ffd85456dc,644338a87c,-0.7646217726186514
ffd85456dc,94be44ae3a,0.11138280127968847
ffd85456dc,951e7bef02,-0.3889995969807722
ffd85456dc,c24822910d,-0.6161615793903467
ffd85456dc,bb37189b14,-0.7762481732931571
ffd85456dc,5ddb869da3,-0.6845784756672462
ffd85456dc,fbaa97f2a0,-0.8840159641606916
ffd85456dc,72625a30be,-0.5106296348063712
ffd85456dc,fd8f7c3cc9,-0.5334352668986709
ffd85456dc,8a5bf6b1fc,-0.4739617557560067
ffd85456dc,32bd756dcc,-1.0651195131289548
f0fedae6c2,5ddb869da3,-0.9582460607748441
f0fedae6c2,fd8f7c3cc9,1.0316571315924927
f0fedae6c2,fbaa97f2a0,0.22719963876803476
f0fedae6c2,32bd756dcc,-0.7766953425498689
f0fedae6c2,644338a87c,-0.19448097031115608
f0fedae6c2,72625a30be,-1.0919496685316603
f0fedae6c2,94be44ae3a,-0.8460065773401919
f0fedae6c2,951e7bef02,1.0821872576009213
f0fedae6c2,bb37189b14,-0.365299626375049
f0fedae6c2,c24822910d,-0.14037349024903306
f0fedae6c2,8a5bf6b1fc,-0.471725909472448
f0fedae6c2,ffd85456dc,-0.855397131731139
c99c9d73da,fbaa97f2a0,-0.18509041592020908
c99c9d73da,94be44ae3a,-0.1935866317977326
c99c9d73da,72625a30be,-0.8075500212629805
c99c9d73da,951e7bef02,1.106334397463357
c99c9d73da,5ddb869da3,-0.34294116353946075
c99c9d73da,ffd85456dc,-0.5097352962929476
c99c9d73da,fd8f7c3cc9,1.2096304957637736
c99c9d73da,c24822910d,0.12211486344077085
c99c9d73da,32bd756dcc,-0.7556783874844161
c99c9d73da,8a5bf6b1fc,1.2369078204231914
c99c9d73da,644338a87c,0.6287576312951964
c99c9d73da,f0fedae6c2,-0.6886029989776521
c99c9d73da,bb37189b14,0.641725539739837
8a66a55c11,fd8f7c3cc9,0.0138999033165245
8a66a55c11,94be44ae3a,1.2114191727906207
8a66a55c11,f0fedae6c2,-0.9837347084074144
8a66a55c11,951e7bef02,0.2437449012663696
8a66a55c11,32bd756dcc,-1.091055330018237
8a66a55c11,ffd85456dc,0.9068969089699116
8a66a55c11,8a5bf6b1fc,-0.016060436883163647
8a66a55c11,72625a30be,1.162677723809039
8a66a55c11,fbaa97f2a0,-0.447131600353301
8a66a55c11,c99c9d73da,-0.18464324666349746
8a66a55c11,bb37189b14,-0.9461724908436264
8a66a55c11,c24822910d,-0.4972145571050183
8a66a55c11,5ddb869da3,-0.016507606139875182
8a66a55c11,644338a87c,-0.9783686773268732
44497f9e48,8a66a55c11,-0.08358299464663932
44497f9e48,ffd85456dc,-0.7190105084340518
44497f9e48,644338a87c,-0.7002293996521579
44497f9e48,32bd756dcc,-1.0530459431977373
44497f9e48,fd8f7c3cc9,-0.6626671820883698
44497f9e48,fbaa97f2a0,-0.8012896516690158
44497f9e48,8a5bf6b1fc,-0.1515527216668271
44497f9e48,951e7bef02,-0.4618881858247893
44497f9e48,f0fedae6c2,-1.0154837256339493
44497f9e48,94be44ae3a,-0.3791618733331134
44497f9e48,c24822910d,-0.8580801472714095
44497f9e48,c99c9d73da,-0.031711360868075154
44497f9e48,72625a30be,-0.8598688242982565
44497f9e48,bb37189b14,-0.5701031459490353
44497f9e48,5ddb869da3,1.2682096683930142
429e69c005,8a5bf6b1fc,1.857578748739116
429e69c005,951e7bef02,1.37374161297699
429e69c005,94be44ae3a,0.06264135229810648
429e69c005,c99c9d73da,0.9256780177518052
429e69c005,ffd85456dc,-0.4435542462996071
429e69c005,fd8f7c3cc9,1.1058872282066452
429e69c005,bb37189b14,0.8349026586393178
429e69c005,72625a30be,-0.602746501688994
429e69c005,644338a87c,0.5344049181290143
429e69c005,fbaa97f2a0,0.9677119278827108
429e69c005,44497f9e48,-0.09297354903758633
429e69c005,5ddb869da3,0.8505535826242295
429e69c005,f0fedae6c2,-0.2302545108480969
429e69c005,8a66a55c11,0.8058366569530533
429e69c005,c24822910d,2.290885758492811
429e69c005,32bd756dcc,0.8196989039111177
4a9addc0be,c24822910d,-0.016954775396587112
4a9addc0be,bb37189b14,-0.13321878214164493
4a9addc0be,fbaa97f2a0,-0.21549792537660886
4a9addc0be,94be44ae3a,0.8371385049228763
4a9addc0be,fd8f7c3cc9,0.6591651407515957
4a9addc0be,429e69c005,2.5985382071105034
4a9addc0be,8a66a55c11,5.506927052763798
4a9addc0be,ffd85456dc,1.7395260649672104
4a9addc0be,c99c9d73da,0.7307122218254775
4a9addc0be,644338a87c,-0.3702184881988784
4a9addc0be,8a5bf6b1fc,0.6685556951425423
