hotel_id1,hotel_id2,value
7c8df5385c,0834e4fa85,-0.5080329069964459
fb1d114bbf,9e80375d0d,0.6625988896097782
ef89e9f642,d7cc181e1d,-0.1373849516707439
7c8df5385c,71253462f6,-0.1987186496642897
11f6abad7e,b9c9dbba46,0.29387512873093263
ef89e9f642,e145a7b26d,-0.6908313794477979
225e548b6b,dba1f69d98,1.1566358138401425
aedae86c6a,68a9b73507,0.11035508336200943
ef89e9f642,0834e4fa85,-0.9356851228102668
8ab7fe04a5,b543205828,-0.5037034694910192
b543205828,11f6abad7e,-0.6877045634716563
7c8df5385c,dba1f69d98,0.9132252163128156
9c41d8df4d,b9c9dbba46,1.0979478832110248
9e80375d0d,71253462f6,-0.3168160838400973
217dae8a70,68a9b73507,0.2373519168545277
63bf8ba38f,225e548b6b,-0.439724004133046
aedae86c6a,dba1f69d98,0.29916666345978743
7c8df5385c,e145a7b26d,-0.5621508758142804
ef89e9f642,b543205828,-0.06907604880734401
0834e4fa85,11f6abad7e,-0.6843372231896577
aedae86c6a,71253462f6,2.1487985755004413
0834e4fa85,217dae8a70,-0.8065235705650352
68a9b73507,b9c9dbba46,1.4722037031245818
0834e4fa85,68a9b73507,-0.9289504422462695
fb1d114bbf,71253462f6,1.1029988936340225
e145a7b26d,68a9b73507,-0.6824130287428014
ef89e9f642,fb1d114bbf,0.11805186114943447
0834e4fa85,b543205828,-0.9900436159339584
7c8df5385c,9c41d8df4d,-0.6193956606082563
e145a7b26d,217dae8a70,-0.12680188221303407
9e80375d0d,b9c9dbba46,1.0431083414756188
ef89e9f642,9e80375d0d,-0.00341291330837164
b543205828,aedae86c6a,0.7970519765838646
e145a7b26d,872c73d76b,-0.31080297619367137
63bf8ba38f,9c41d8df4d,-0.8647304525824393
63bf8ba38f,68a9b73507,-0.6800077856842309
fb1d114bbf,8ab7fe04a5,-0.00196976747322925
e145a7b26d,9c41d8df4d,-0.8637683553590112
aedae86c6a,872c73d76b,-0.8019536087537513
8ab7fe04a5,68a9b73507,-0.617230941855543
9c41d8df4d,71253462f6,0.18323394803669305
225e548b6b,b9c9dbba46,5.909877146187007
ef89e9f642,63bf8ba38f,-0.6783241155432317
fb1d114bbf,aedae86c6a,0.7378829973430323
0834e4fa85,872c73d76b,-0.6773620183198034
b543205828,63bf8ba38f,-0.8002699386127521
