hotel_id1,hotel_id2,value
5a18d4d461,0c2f9dca45,-0.6788373458676641
d91db6f9c9,0c2f9dca45,-0.21614697287507986
80bdccbfe5,0c2f9dca45,-0.3307425401153289
d16ec86d72,0c2f9dca45,-0.5747043169898439
368a8a42bf,0c2f9dca45,-0.4494000340139325
1868d5eb9a,0c2f9dca45,-0.7184719029582766
947d411081,0c2f9dca45,-0.2369489609133207
3854389e62,0c2f9dca45,-0.5456553869482771
7c136ab3f9,0c2f9dca45,-0.43302923869389703
fee6c0a8f3,0c2f9dca45,-0.736935205950798
1b8d531c88,0c2f9dca45,-0.7076400985359973
7405978021,0c2f9dca45,-0.6516347461253494
a16d699864,0c2f9dca45,-0.7022241963248578
a9113ac6e1,0c2f9dca45,-0.8062341365160612
7fced5b857,0c2f9dca45,-0.4338908595002146
e20efb4325,0c2f9dca45,-0.8309749625260398
31050f5d4a,0c2f9dca45,-0.2689520194336909
0d26626dae,0c2f9dca45,-0.7117020251943522
bdba2530bd,0c2f9dca45,-0.5196836740721303
a16d699864,d91db6f9c9,-0.5788893323348154
31050f5d4a,d91db6f9c9,-0.3350506441469171
a9113ac6e1,d91db6f9c9,-0.7817394878793164
fee6c0a8f3,d91db6f9c9,-0.7685689984113178
e20efb4325,d91db6f9c9,-0.7987257266324359
1b8d531c88,d91db6f9c9,-0.6666515658926
0d26626dae,d91db6f9c9,-0.745920680073825
7fced5b857,d91db6f9c9,0.051570920516479296
1868d5eb9a,d91db6f9c9,-0.783831995551802
d16ec86d72,d91db6f9c9,-0.6485575289599292
7405978021,d91db6f9c9,-0.7145330649865387
947d411081,d91db6f9c9,0.14684156395788936
368a8a42bf,d91db6f9c9,-0.2459344350363476
bdba2530bd,d91db6f9c9,-0.3986874951278073
3854389e62,d91db6f9c9,-0.4582624194503428
7c136ab3f9,d91db6f9c9,-0.43856822959165337
80bdccbfe5,d91db6f9c9,-0.28766149979944594
5a18d4d461,d91db6f9c9,-0.7114558478211185
80bdccbfe5,7fced5b857,-0.2753526311377649
1b8d531c88,7fced5b857,-0.5791355097080491
fee6c0a8f3,7fced5b857,-0.7060399456099788
368a8a42bf,7fced5b857,-0.14512480069718114
947d411081,7fced5b857,0.6384577783054239
7405978021,7fced5b857,-0.5947677729083837
0d26626dae,7fced5b857,-0.6534810764246015
d16ec86d72,7fced5b857,-0.5972295466407199
1868d5eb9a,7fced5b857,-0.5466400964412116
a16d699864,7fced5b857,-0.17614314972461706
31050f5d4a,7fced5b857,-0.1061056870396528
a9113ac6e1,7fced5b857,-0.7501056954187965
5a18d4d461,7fced5b857,-0.6260322993090532
7c136ab3f9,7fced5b857,-0.0901041577794675
bdba2530bd,7fced5b857,-0.3256959039640397
e20efb4325,7fced5b857,-0.7472746556266098
3854389e62,7fced5b857,-0.2893847414120811
1b8d531c88,a16d699864,-0.5375315336315676
3854389e62,a16d699864,-0.36557663842788585
5a18d4d461,a16d699864,-0.6304634920272584
31050f5d4a,a16d699864,-0.4910040100904139
a9113ac6e1,a16d699864,0.02658391713326691
1868d5eb9a,a16d699864,-0.7611836772143092
947d411081,a16d699864,-0.16592678873542185
0d26626dae,a16d699864,-0.6948388751278493
80bdccbfe5,a16d699864,-0.4558006457180066
fee6c0a8f3,a16d699864,-0.7230261843630985
368a8a42bf,a16d699864,-0.5943985068485332
e20efb4325,a16d699864,-0.04394590029816423
bdba2530bd,a16d699864,-0.5913212896831129
7c136ab3f9,a16d699864,-0.4966660896747872
7405978021,a16d699864,-0.6574199143963394
d16ec86d72,a16d699864,-0.6506500366324149
e20efb4325,80bdccbfe5,-0.5868900969649079
d16ec86d72,80bdccbfe5,1.1128415765266044
7c136ab3f9,80bdccbfe5,0.7849333153794261
1868d5eb9a,80bdccbfe5,-0.20002235492827788
bdba2530bd,80bdccbfe5,-0.2706752610463262
3854389e62,80bdccbfe5,0.5922995208241204
0d26626dae,80bdccbfe5,0.8793423380145184
368a8a42bf,80bdccbfe5,0.17835226773179266
5a18d4d461,80bdccbfe5,1.2281756758865543
a9113ac6e1,80bdccbfe5,-0.24913474088838455
1b8d531c88,80bdccbfe5,0.4626871338166207
7405978021,80bdccbfe5,1.3334165029439262
31050f5d4a,80bdccbfe5,0.9518415744318188
947d411081,80bdccbfe5,0.30784156605267515
fee6c0a8f3,80bdccbfe5,0.6031313252463993
31050f5d4a,1868d5eb9a,0.6475663411150673
7c136ab3f9,1868d5eb9a,0.7065258220045191
e20efb4325,1868d5eb9a,-0.8107884179208832
fee6c0a8f3,1868d5eb9a,0.4576404976653316
368a8a42bf,1868d5eb9a,-0.0608090503646672
3854389e62,1868d5eb9a,-0.10389009068055023
1b8d531c88,1868d5eb9a,-0.3819474337479213
947d411081,1868d5eb9a,0.01538284665113757
d16ec86d72,1868d5eb9a,-0.12210721629983788
0d26626dae,1868d5eb9a,0.5966076248557087
bdba2530bd,1868d5eb9a,-0.7874015674636895
7405978021,1868d5eb9a,0.4891512014392346
a9113ac6e1,1868d5eb9a,-0.5521790873389679
5a18d4d461,1868d5eb9a,0.5121687858365779
a9113ac6e1,5a18d4d461,-0.03766837728070712
368a8a42bf,5a18d4d461,-0.18315920486177512
e20efb4325,5a18d4d461,-0.7192104350779774
3854389e62,5a18d4d461,0.20506251272763995
1b8d531c88,5a18d4d461,0.4433622100177821
fee6c0a8f3,5a18d4d461,5.243697899386709
bdba2530bd,5a18d4d461,-0.72142603143708
31050f5d4a,5a18d4d461,0.4198522708739712
7405978021,5a18d4d461,3.79839054113214
947d411081,5a18d4d461,-0.2209474316531354
d16ec86d72,5a18d4d461,1.585748310508384
0d26626dae,5a18d4d461,6.467568710417639
7c136ab3f9,5a18d4d461,0.6357498271998541
