hotel_id1,hotel_id2,value
33aeec665d,36e5f176c4,0.8531701192724797
c0014b683a,36e5f176c4,1.3915119685975856
c0014b683a,33aeec665d,0.8683936662588283
2b7e482bee,36e5f176c4,-0.09108866410783653
2b7e482bee,33aeec665d,1.094553084807113
2b7e482bee,c0014b683a,0.19696211795263308
70111e9cd4,33aeec665d,-0.9440061655700624
70111e9cd4,36e5f176c4,-0.8796551023264588
70111e9cd4,2b7e482bee,-0.977577742985372
70111e9cd4,c0014b683a,-0.8729407868433968
1df3e52489,2b7e482bee,-0.6792228134013917
1df3e52489,c0014b683a,-0.469483552519605
1df3e52489,36e5f176c4,-0.3852554563112933
1df3e52489,70111e9cd4,-0.9789073104077608
1df3e52489,33aeec665d,-0.42022307952011095
eec73b2df1,2b7e482bee,-0.3726245657986024
eec73b2df1,33aeec665d,-0.06715645050484341
eec73b2df1,1df3e52489,-0.6746358057941514
eec73b2df1,c0014b683a,0.4258471497168143
eec73b2df1,70111e9cd4,-0.8965406085907929
eec73b2df1,36e5f176c4,0.5982255660294838
169cd4d6d6,2b7e482bee,-0.5648135367048609
169cd4d6d6,33aeec665d,-0.35972776180143395
169cd4d6d6,70111e9cd4,-0.8670906901848875
169cd4d6d6,eec73b2df1,0.5441121719382718
169cd4d6d6,c0014b683a,0.22062841807114847
169cd4d6d6,1df3e52489,-0.5565702186860519
169cd4d6d6,36e5f176c4,0.6810576164442879
9a0737a5e7,33aeec665d,2.525101152926025
9a0737a5e7,70111e9cd4,-0.9689355547398468
9a0737a5e7,1df3e52489,-0.4766632166005029
9a0737a5e7,2b7e482bee,1.180243705180052
9a0737a5e7,36e5f176c4,0.7996550305213421
9a0737a5e7,eec73b2df1,-0.1316404704906859
9a0737a5e7,169cd4d6d6,-0.3248930953348551
9a0737a5e7,c0014b683a,0.7785813868764846
7b1d348ad5,36e5f176c4,2.3406901514407394
7b1d348ad5,eec73b2df1,0.5223737445822199
7b1d348ad5,33aeec665d,3.2962502579113573
7b1d348ad5,169cd4d6d6,0.4856776837242971
7b1d348ad5,70111e9cd4,-0.8851063287582517
7b1d348ad5,2b7e482bee,1.194802468455206
7b1d348ad5,9a0737a5e7,3.2718526957105296
7b1d348ad5,c0014b683a,1.8260146022341488
7b1d348ad5,1df3e52489,0.0053049740153303885
57496112f9,7b1d348ad5,-0.280950892024915
57496112f9,2b7e482bee,-0.7555399834464921
57496112f9,eec73b2df1,-0.5969225899555433
57496112f9,70111e9cd4,-0.8726083949877997
57496112f9,c0014b683a,-0.4924850689269262
57496112f9,1df3e52489,-0.8754004865748156
57496112f9,36e5f176c4,-0.4371750641555643
57496112f9,169cd4d6d6,-0.6219849358675664
57496112f9,9a0737a5e7,-0.6100188290660699
57496112f9,33aeec665d,-0.5308430890628345
a638eff020,57496112f9,-0.4522656543996738
a638eff020,eec73b2df1,-0.7346657749149923
a638eff020,36e5f176c4,-0.7254252813293922
a638eff020,1df3e52489,-0.9458675599614064
a638eff020,169cd4d6d6,-0.6982356275415472
a638eff020,70111e9cd4,-0.8422277793862224
a638eff020,9a0737a5e7,-0.8686861710917537
a638eff020,2b7e482bee,-0.9064458858875872
a638eff020,33aeec665d,-0.8379066852634597
a638eff020,c0014b683a,-0.6694504928468362
a638eff020,7b1d348ad5,-0.7228326248557346
658ee02f2f,36e5f176c4,0.12689391479275886
658ee02f2f,7b1d348ad5,0.17961126309046324
658ee02f2f,a638eff020,0.7474030308214743
658ee02f2f,1df3e52489,-0.8040027159925528
658ee02f2f,70111e9cd4,-0.4255413492096649
658ee02f2f,9a0737a5e7,-0.5104342291291709
658ee02f2f,c0014b683a,-0.21932544199720774
658ee02f2f,169cd4d6d6,-0.3088718078950736
658ee02f2f,57496112f9,0.20952653009420447
658ee02f2f,2b7e482bee,-0.7307435510189463
658ee02f2f,eec73b2df1,-0.3730899143964384
658ee02f2f,33aeec665d,-0.37661326806576795
abeeab3fa0,eec73b2df1,-0.6643316582706403
abeeab3fa0,658ee02f2f,0.1847965760377784
abeeab3fa0,33aeec665d,-0.6746358057941514
abeeab3fa0,2b7e482bee,-0.7783420647404548
abeeab3fa0,169cd4d6d6,-0.7034874188599819
abeeab3fa0,c0014b683a,-0.5883468800811373
abeeab3fa0,a638eff020,-0.36843642841807867
abeeab3fa0,1df3e52489,-0.9245944812031904
abeeab3fa0,9a0737a5e7,-0.6740375004540765
abeeab3fa0,70111e9cd4,-0.8938149953748964
abeeab3fa0,36e5f176c4,-0.5819649564536726
abeeab3fa0,57496112f9,-0.20150923853720176
abeeab3fa0,7b1d348ad5,-0.4950112470294643
fb9321fa22,7b1d348ad5,1.3571426507288424
fb9321fa22,57496112f9,-0.4750012573225174
fb9321fa22,eec73b2df1,0.2914278833133365
fb9321fa22,36e5f176c4,1.7909140222830928
fb9321fa22,c0014b683a,1.4086633883463973
fb9321fa22,a638eff020,-0.7466983600876084
fb9321fa22,70111e9cd4,-0.8845745017892963
fb9321fa22,abeeab3fa0,-0.6151376636422657
fb9321fa22,169cd4d6d6,0.21697210765957992
fb9321fa22,33aeec665d,0.5163242128103521
fb9321fa22,1df3e52489,-0.5529139082744838
fb9321fa22,9a0737a5e7,0.4355529919002506
fb9321fa22,658ee02f2f,-0.19193635309600465
fb9321fa22,2b7e482bee,-0.1269869845123261
464f8b191c,1df3e52489,-0.3884464181250255
464f8b191c,c0014b683a,0.37406049861478174
464f8b191c,36e5f176c4,0.9299526379154164
464f8b191c,57496112f9,-0.4900253691955074
